"apgcode","occurrences"
"guntrue_1541","8774"
"guntrue_1886","8712"
"guntrue_1217","8694"
"guntrue_1561","8632"
"guntrue_6859","8600"
"guntrue_1063","8580"
"guntrue_1187","8580"
"guntrue_1201","8568"
"guntrue_1481","8549"
"guntrue_1493","8528"
"guntrue_1669","8528"
"guntrue_1193","8505"
"guntrue_1171","8460"
"guntrue_1069","8450"
"guntrue_1477","8446"
"guntrue_1109","8442"
"guntrue_1163","8400"
"guntrue_4763","8372"
"guntrue_1117","8370"
"guntrue_1061","8256"
"guntrue_7282","8256"
"guntrue_1039","8255"
"guntrue_1129","8220"
"guntrue_1153","8190"
"guntrue_1123","8100"
"guntrue_5790","8100"
"guntrue_4171","8092"
"guntrue_5547","8092"
"guntrue_1031","8064"
"guntrue_1051","8001"
"guntrue_1655","7979"
"guntrue_1097","7936"
"guntrue_1182","7904"
"guntrue_1007","7872"
"guntrue_1091","7860"
"guntrue_1337","7832"
"guntrue_1021","7812"
"guntrue_1406","7811"
"guntrue_5246","7770"
"guntrue_5910","7725"
"guntrue_991","7688"
"guntrue_1081","7686"
"guntrue_3310","7676"
"guntrue_1729","7650"
"guntrue_1013","7626"
"guntrue_1019","7626"
"guntrue_983","7626"
"guntrue_4002","7614"
"guntrue_7170","7548"
"guntrue_1322","7546"
"guntrue_2401","7544"
"guntrue_997","7502"
"guntrue_5336","7488"
"guntrue_1702","7470"
"guntrue_1306","7469"
"guntrue_989","7440"
"guntrue_1049","7434"
"guntrue_3388","7425"
"guntrue_1258","7400"
"guntrue_9999","7400"
"guntrue_5456","7395"
"guntrue_1418","7392"
"guntrue_3170","7392"
"guntrue_1358","7384"
"guntrue_1003","7381"
"guntrue_967","7381"
"guntrue_5320","7380"
"guntrue_3196","7350"
"guntrue_5430","7350"
"guntrue_2116","7347"
"guntrue_1033","7308"
"guntrue_1006","7300"
"guntrue_1252","7300"
"guntrue_2504","7300"
"guntrue_8220","7300"
"guntrue_1244","7252"
"guntrue_5612","7252"
"guntrue_1009","7232"
"guntrue_2456","7178"
"guntrue_4110","7161"
"guntrue_7446","7144"
"guntrue_977","7140"
"guntrue_949","7130"
"guntrue_1102","7128"
"guntrue_1414","7125"
"guntrue_943","7080"
"guntrue_979","7080"
"guntrue_941","7068"
"guntrue_2444","7062"
"guntrue_1226","7056"
"guntrue_4890","7055"
"guntrue_961","7020"
"guntrue_971","7020"
"guntrue_8520","7008"
"guntrue_1198","7000"
"guntrue_1346","6993"
"guntrue_1426","6969"
"guntrue_953","6960"
"guntrue_973","6960"
"guntrue_1094","6956"
"guntrue_1334","6956"
"guntrue_4829","6930"
"guntrue_2668","6912"
"guntrue_919","6900"
"guntrue_2660","6888"
"guntrue_1222","6887"
"guntrue_1246","6887"
"guntrue_887","6864"
"guntrue_1641","6862"
"guntrue_2094","6858"
"guntrue_911","6840"
"guntrue_937","6840"
"guntrue_947","6840"
"guntrue_821","6831"
"guntrue_829","6831"
"guntrue_2875","6816"
"guntrue_3210","6816"
"guntrue_1330","6806"
"guntrue_2008","6804"
"guntrue_2212","6804"
"guntrue_8010","6804"
"guntrue_1331","6794"
"guntrue_871","6784"
"guntrue_7072","6783"
"guntrue_839","6783"
"guntrue_929","6780"
"guntrue_2728","6764"
"guntrue_1186","6762"
"guntrue_901","6758"
"guntrue_1114","6745"
"guntrue_5340","6734"
"guntrue_815","6728"
"guntrue_1106","6720"
"guntrue_4344","6720"
"guntrue_863","6720"
"guntrue_869","6720"
"guntrue_893","6696"
"guntrue_1172","6674"
"guntrue_823","6669"
"guntrue_811","6664"
"guntrue_913","6660"
"guntrue_923","6660"
"guntrue_2795","6650"
"guntrue_799","6650"
"guntrue_1389","6636"
"guntrue_1054","6624"
"guntrue_2312","6624"
"guntrue_4760","6622"
"guntrue_677","6622"
"guntrue_905","6600"
"guntrue_3810","6596"
"guntrue_7620","6596"
"guntrue_959","6586"
"guntrue_797","6580"
"guntrue_958","6580"
"guntrue_877","6572"
"guntrue_4635","6570"
"guntrue_1023","6566"
"guntrue_1364","6557"
"guntrue_1178","6555"
"guntrue_4170","6555"
"guntrue_857","6552"
"guntrue_931","6545"
"guntrue_917","6540"
"guntrue_1058","6532"
"guntrue_1142","6532"
"guntrue_907","6525"
"guntrue_1118","6510"
"guntrue_1011","6499"
"guntrue_2022","6499"
"guntrue_803","6499"
"guntrue_503","6497"
"guntrue_4606","6480"
"guntrue_899","6480"
"guntrue_1166","6461"
"guntrue_889","6460"
"guntrue_969","6460"
"guntrue_1154","6441"
"guntrue_881","6420"
"guntrue_2030","6408"
"guntrue_1002","6405"
"guntrue_2019","6402"
"guntrue_1046","6391"
"guntrue_1066","6391"
"guntrue_653","6391"
"guntrue_849","6386"
"guntrue_853","6386"
"guntrue_1001","6384"
"guntrue_2792","6372"
"guntrue_1225","6370"
"guntrue_1156","6364"
"guntrue_883","6360"
"guntrue_1731","6348"
"guntrue_781","6348"
"guntrue_1746","6344"
"guntrue_1070","6319"
"guntrue_1004","6318"
"guntrue_1849","6318"
"guntrue_2172","6300"
"guntrue_865","6300"
"guntrue_1734","6298"
"guntrue_2296","6279"
"guntrue_787","6270"
"guntrue_2248","6264"
"guntrue_833","6256"
"guntrue_2840","6240"
"guntrue_3916","6237"
"guntrue_7832","6237"
"guntrue_879","6237"
"guntrue_1370","6231"
"guntrue_963","6231"
"guntrue_1086","6230"
"guntrue_841","6222"
"guntrue_1234","6213"
"guntrue_1396","6210"
"guntrue_813","6205"
"guntrue_779","6204"
"guntrue_866","6204"
"guntrue_551","6192"
"guntrue_767","6188"
"guntrue_773","6188"
"guntrue_703","6180"
"guntrue_1052","6177"
"guntrue_2104","6177"
"guntrue_4653","6162"
"guntrue_988","6160"
"guntrue_987","6138"
"guntrue_2187","6136"
"guntrue_985","6132"
"guntrue_1084","6120"
"guntrue_926","6120"
"guntrue_673","6111"
"guntrue_1448","6106"
"guntrue_2020","6106"
"guntrue_2216","6106"
"guntrue_3930","6106"
"guntrue_939","6097"
"guntrue_1038","6090"
"guntrue_637","6083"
"guntrue_867","6076"
"guntrue_73","6052"
"guntrue_751","6052"
"guntrue_757","6052"
"guntrue_1124","6048"
"guntrue_349","6048"
"guntrue_6688","6048"
"guntrue_698","6048"
"guntrue_851","6048"
"guntrue_859","6048"
"guntrue_1282","6045"
"guntrue_789","6035"
"guntrue_1854","6030"
"guntrue_817","6030"
"guntrue_927","6030"
"guntrue_8656","6020"
"guntrue_695","6018"
"guntrue_337","6014"
"guntrue_674","6014"
"guntrue_1010","6006"
"guntrue_1148","6006"
"guntrue_6080","6006"
"guntrue_1312","6003"
"guntrue_1924","6003"
"guntrue_2128","6000"
"guntrue_629","5994"
"guntrue_933","5986"
"guntrue_1436","5985"
"guntrue_743","5984"
"guntrue_763","5980"
"guntrue_3280","5978"
"guntrue_965","5976"
"guntrue_1022","5928"
"guntrue_998","5920"
"guntrue_391","5916"
"guntrue_749","5915"
"guntrue_1202","5900"
"guntrue_6870","5900"
"guntrue_1108","5893"
"guntrue_1434","5893"
"guntrue_835","5893"
"guntrue_1078","5890"
"guntrue_922","5890"
"guntrue_5840","5888"
"guntrue_5313","5886"
"guntrue_727","5874"
"guntrue_809","5874"
"guntrue_956","5850"
"guntrue_1983","5848"
"guntrue_661","5848"
"guntrue_3090","5846"
"guntrue_2170","5840"
"guntrue_921","5832"
"guntrue_1216","5829"
"guntrue_2415","5829"
"guntrue_755","5824"
"guntrue_827","5822"
"guntrue_932","5820"
"guntrue_1055","5810"
"guntrue_2277","5808"
"guntrue_4386","5808"
"guntrue_719","5808"
"guntrue_181","5800"
"guntrue_362","5800"
"guntrue_679","5800"
"guntrue_1388","5796"
"guntrue_2072","5796"
"guntrue_2152","5796"
"guntrue_845","5796"
"guntrue_873","5796"
"guntrue_62","5785"
"guntrue_383","5780"
"guntrue_1274","5775"
"guntrue_2028","5775"
"guntrue_838","5772"
"guntrue_529","5767"
"guntrue_982","5767"
"guntrue_1015","5760"
"guntrue_843","5760"
"guntrue_1384","5742"
"guntrue_671","5742"
"guntrue_373","5734"
"guntrue_746","5734"
"guntrue_906","5734"
"guntrue_3344","5724"
"guntrue_761","5720"
"guntrue_463","5712"
"guntrue_4410","5700"
"guntrue_733","5696"
"guntrue_6222","5695"
"guntrue_766","5695"
"guntrue_613","5688"
"guntrue_607","5680"
"guntrue_6776","5680"
"guntrue_909","5680"
"guntrue_794","5676"
"guntrue_962","5676"
"guntrue_788","5673"
"guntrue_1674","5670"
"guntrue_837","5670"
"guntrue_916","5664"
"guntrue_2670","5658"
"guntrue_753","5655"
"guntrue_793","5655"
"guntrue_1956","5644"
"guntrue_3536","5643"
"guntrue_635","5640"
"guntrue_649","5640"
"guntrue_986","5640"
"guntrue_725","5632"
"guntrue_741","5632"
"guntrue_822","5621"
"guntrue_1909","5616"
"guntrue_1969","5616"
"guntrue_521","5616"
"guntrue_313","5610"
"guntrue_626","5610"
"guntrue_1300","5609"
"guntrue_1995","5609"
"guntrue_341","5609"
"guntrue_682","5609"
"guntrue_995","5609"
"guntrue_739","5607"
"guntrue_831","5605"
"guntrue_745","5590"
"guntrue_785","5590"
"guntrue_1076","5589"
"guntrue_6630","5586"
"guntrue_847","5576"
"guntrue_1336","5568"
"guntrue_173","5568"
"guntrue_346","5568"
"guntrue_647","5568"
"guntrue_692","5568"
"guntrue_891","5568"
"guntrue_2424","5550"
"guntrue_1030","5544"
"guntrue_1986","5544"
"guntrue_2385","5544"
"guntrue_3040","5544"
"guntrue_321","5544"
"guntrue_389","5544"
"guntrue_731","5544"
"guntrue_778","5544"
"guntrue_993","5544"
"guntrue_2380","5530"
"guntrue_599","5530"
"guntrue_897","5530"
"guntrue_1256","5525"
"guntrue_69","5525"
"guntrue_737","5525"
"guntrue_946","5525"
"guntrue_619","5520"
"guntrue_978","5520"
"guntrue_1190","5508"
"guntrue_957","5508"
"guntrue_724","5504"
"guntrue_3608","5494"
"guntrue_667","5490"
"guntrue_641","5487"
"guntrue_3180","5481"
"guntrue_717","5481"
"guntrue_6150","5475"
"guntrue_329","5472"
"guntrue_806","5472"
"guntrue_283","5467"
"guntrue_3990","5467"
"guntrue_566","5467"
"guntrue_1233","5460"
"guntrue_611","5460"
"guntrue_650","5460"
"guntrue_769","5460"
"guntrue_878","5460"
"guntrue_975","5460"
"guntrue_994","5460"
"guntrue_1304","5452"
"guntrue_338","5452"
"guntrue_631","5452"
"guntrue_676","5452"
"guntrue_3256","5451"
"guntrue_1168","5440"
"guntrue_805","5440"
"guntrue_659","5429"
"guntrue_709","5418"
"guntrue_5490","5406"
"guntrue_1158","5400"
"guntrue_721","5395"
"guntrue_334","5394"
"guntrue_623","5394"
"guntrue_6420","5394"
"guntrue_668","5394"
"guntrue_713","5394"
"guntrue_8664","5394"
"guntrue_583","5390"
"guntrue_1075","5372"
"guntrue_2046","5369"
"guntrue_4092","5369"
"guntrue_772","5369"
"guntrue_8184","5369"
"guntrue_1768","5358"
"guntrue_884","5358"
"guntrue_1602","5355"
"guntrue_7840","5355"
"guntrue_1780","5346"
"guntrue_2056","5346"
"guntrue_685","5340"
"guntrue_1265","5332"
"guntrue_3795","5332"
"guntrue_6360","5332"
"guntrue_705","5332"
"guntrue_367","5330"
"guntrue_665","5330"
"guntrue_734","5330"
"guntrue_1064","5325"
"guntrue_934","5320"
"guntrue_533","5313"
"guntrue_593","5313"
"guntrue_955","5313"
"guntrue_8760","5312"
"guntrue_791","5311"
"guntrue_729","5310"
"guntrue_6180","5307"
"guntrue_643","5307"
"guntrue_807","5301"
"guntrue_1034","5293"
"guntrue_1126","5280"
"guntrue_587","5280"
"guntrue_163","5278"
"guntrue_326","5278"
"guntrue_652","5278"
"guntrue_701","5270"
"guntrue_942","5256"
"guntrue_1688","5254"
"guntrue_557","5254"
"guntrue_892","5254"
"guntrue_4572","5251"
"guntrue_309","5250"
"guntrue_8370","5250"
"guntrue_1845","5248"
"guntrue_5814","5248"
"guntrue_595","5248"
"guntrue_655","5248"
"guntrue_862","5248"
"guntrue_589","5244"
"guntrue_801","5236"
"guntrue_3336","5229"
"guntrue_914","5226"
"guntrue_625","5225"
"guntrue_5360","5220"
"guntrue_547","5214"
"guntrue_2680","5208"
"guntrue_697","5185"
"guntrue_707","5185"
"guntrue_1353","5183"
"guntrue_575","5183"
"guntrue_1205","5180"
"guntrue_1264","5180"
"guntrue_559","5180"
"guntrue_591","5180"
"guntrue_7482","5180"
"guntrue_1096","5175"
"guntrue_274","5175"
"guntrue_577","5175"
"guntrue_2156","5168"
"guntrue_479","5168"
"guntrue_1018","5166"
"guntrue_890","5166"
"guntrue_571","5160"
"guntrue_1036","5159"
"guntrue_548","5159"
"guntrue_1028","5148"
"guntrue_1794","5146"
"guntrue_1048","5135"
"guntrue_1276","5133"
"guntrue_3429","5133"
"guntrue_5370","5133"
"guntrue_6592","5124"
"guntrue_689","5124"
"guntrue_1197","5120"
"guntrue_431","5120"
"guntrue_527","5112"
"guntrue_1212","5106"
"guntrue_569","5106"
"guntrue_818","5103"
"guntrue_2410","5100"
"guntrue_581","5100"
"guntrue_669","5100"
"guntrue_9568","5100"
"guntrue_898","5084"
"guntrue_617","5076"
"guntrue_157","5074"
"guntrue_314","5074"
"guntrue_3105","5060"
"guntrue_9315","5060"
"guntrue_1551","5056"
"guntrue_2254","5056"
"guntrue_4508","5056"
"guntrue_9016","5056"
"guntrue_3856","5044"
"guntrue_263","5041"
"guntrue_526","5041"
"guntrue_251","5040"
"guntrue_2850","5040"
"guntrue_359","5040"
"guntrue_502","5040"
"guntrue_718","5040"
"guntrue_493","5037"
"guntrue_693","5037"
"guntrue_758","5037"
"guntrue_271","5032"
"guntrue_542","5032"
"guntrue_1554","5025"
"guntrue_1090","5022"
"guntrue_2180","5022"
"guntrue_4020","5022"
"guntrue_545","5022"
"guntrue_167","5016"
"guntrue_449","5016"
"guntrue_618","5016"
"guntrue_628","5015"
"guntrue_1804","5002"
"guntrue_1323","4992"
"guntrue_681","4980"
"guntrue_691","4980"
"guntrue_1014","4977"
"guntrue_1628","4977"
"guntrue_1668","4977"
"guntrue_5580","4977"
"guntrue_834","4977"
"guntrue_902","4968"
"guntrue_802","4960"
"guntrue_1450","4958"
"guntrue_657","4958"
"guntrue_553","4956"
"guntrue_1192","4941"
"guntrue_262","4940"
"guntrue_317","4940"
"guntrue_634","4940"
"guntrue_951","4940"
"guntrue_1082","4928"
"guntrue_1460","4928"
"guntrue_2920","4928"
"guntrue_4380","4928"
"guntrue_5244","4928"
"guntrue_541","4928"
"guntrue_233","4920"
"guntrue_466","4920"
"guntrue_683","4920"
"guntrue_699","4920"
"guntrue_1672","4914"
"guntrue_3660","4914"
"guntrue_7320","4914"
"guntrue_836","4914"
"guntrue_247","4899"
"guntrue_494","4899"
"guntrue_65","4898"
"guntrue_1545","4897"
"guntrue_302","4897"
"guntrue_158","4896"
"guntrue_742","4896"
"guntrue_908","4896"
"guntrue_1725","4895"
"guntrue_777","4891"
"guntrue_8460","4891"
"guntrue_8784","4891"
"guntrue_886","4891"
"guntrue_9882","4891"
"guntrue_1790","4884"
"guntrue_8208","4884"
"guntrue_895","4884"
"guntrue_293","4880"
"guntrue_586","4880"
"guntrue_266","4875"
"guntrue_532","4875"
"guntrue_938","4875"
"guntrue_795","4872"
"guntrue_771","4860"
"guntrue_974","4860"
"guntrue_1520","4851"
"guntrue_1785","4851"
"guntrue_1425","4845"
"guntrue_2394","4840"
"guntrue_3924","4840"
"guntrue_981","4840"
"guntrue_149","4838"
"guntrue_298","4838"
"guntrue_711","4838"
"guntrue_6840","4836"
"guntrue_894","4830"
"guntrue_9750","4830"
"guntrue_151","4828"
"guntrue_1592","4828"
"guntrue_535","4828"
"guntrue_7740","4828"
"guntrue_844","4828"
"guntrue_868","4828"
"guntrue_1689","4819"
"guntrue_5406","4819"
"guntrue_1528","4818"
"guntrue_473","4818"
"guntrue_608","4814"
"guntrue_1352","4800"
"guntrue_3285","4800"
"guntrue_790","4800"
"guntrue_523","4788"
"guntrue_992","4788"
"guntrue_1298","4784"
"guntrue_601","4784"
"guntrue_1374","4779"
"guntrue_229","4779"
"guntrue_458","4779"
"guntrue_687","4779"
"guntrue_2120","4774"
"guntrue_401","4774"
"guntrue_4280","4774"
"guntrue_325","4770"
"guntrue_3510","4770"
"guntrue_471","4761"
"guntrue_1302","4760"
"guntrue_519","4760"
"guntrue_543","4760"
"guntrue_786","4760"
"guntrue_131","4758"
"guntrue_1461","4758"
"guntrue_726","4757"
"guntrue_6820","4756"
"guntrue_197","4745"
"guntrue_394","4745"
"guntrue_4880","4745"
"guntrue_9760","4745"
"guntrue_289","4740"
"guntrue_517","4740"
"guntrue_578","4740"
"guntrue_854","4740"
"guntrue_433","4736"
"guntrue_524","4736"
"guntrue_605","4731"
"guntrue_814","4725"
"guntrue_826","4720"
"guntrue_4128","4717"
"guntrue_759","4717"
"guntrue_875","4717"
"guntrue_9996","4712"
"guntrue_461","4704"
"guntrue_6292","4700"
"guntrue_2508","4698"
"guntrue_5016","4698"
"guntrue_8550","4697"
"guntrue_1245","4692"
"guntrue_2136","4692"
"guntrue_9440","4687"
"guntrue_237","4680"
"guntrue_513","4680"
"guntrue_633","4680"
"guntrue_8040","4680"
"guntrue_5220","4675"
"guntrue_8190","4675"
"guntrue_7380","4674"
"guntrue_297","4672"
"guntrue_9870","4672"
"guntrue_127","4662"
"guntrue_1160","4661"
"guntrue_999","4661"
"guntrue_2224","4650"
"guntrue_278","4650"
"guntrue_6512","4650"
"guntrue_8480","4650"
"guntrue_1599","4641"
"guntrue_1552","4623"
"guntrue_1704","4623"
"guntrue_239","4623"
"guntrue_478","4623"
"guntrue_852","4623"
"guntrue_347","4620"
"guntrue_694","4620"
"guntrue_77","4620"
"guntrue_842","4620"
"guntrue_950","4620"
"guntrue_221","4617"
"guntrue_505","4615"
"guntrue_928","4615"
"guntrue_193","4608"
"guntrue_386","4608"
"guntrue_71","4602"
"guntrue_4240","4600"
"guntrue_1060","4599"
"guntrue_604","4592"
"guntrue_3828","4590"
"guntrue_1072","4588"
"guntrue_2140","4588"
"guntrue_6800","4588"
"guntrue_331","4582"
"guntrue_501","4582"
"guntrue_662","4582"
"guntrue_5880","4576"
"guntrue_1590","4575"
"guntrue_1221","4560"
"guntrue_419","4556"
"guntrue_437","4554"
"guntrue_812","4554"
"guntrue_621","4544"
"guntrue_291","4543"
"guntrue_754","4543"
"guntrue_2408","4526"
"guntrue_539","4526"
"guntrue_511","4524"
"guntrue_6750","4524"
"guntrue_169","4514"
"guntrue_1326","4503"
"guntrue_442","4503"
"guntrue_663","4503"
"guntrue_2370","4500"
"guntrue_235","4488"
"guntrue_610","4488"
"guntrue_1640","4485"
"guntrue_820","4485"
"guntrue_876","4485"
"guntrue_2232","4484"
"guntrue_243","4484"
"guntrue_287","4484"
"guntrue_574","4484"
"guntrue_579","4484"
"guntrue_582","4484"
"guntrue_686","4484"
"guntrue_1095","4480"
"guntrue_2190","4480"
"guntrue_2440","4480"
"guntrue_497","4480"
"guntrue_1029","4473"
"guntrue_281","4466"
"guntrue_562","4466"
"guntrue_1430","4465"
"guntrue_139","4464"
"guntrue_1696","4464"
"guntrue_855","4464"
"guntrue_596","4455"
"guntrue_328","4453"
"guntrue_656","4453"
"guntrue_2130","4450"
"guntrue_642","4450"
"guntrue_1896","4440"
"guntrue_948","4440"
"guntrue_279","4425"
"guntrue_7080","4424"
"guntrue_1220","4422"
"guntrue_137","4422"
"guntrue_1016","4420"
"guntrue_1314","4420"
"guntrue_2940","4420"
"guntrue_796","4420"
"guntrue_8262","4420"
"guntrue_5478","4418"
"guntrue_3290","4416"
"guntrue_3948","4416"
"guntrue_2864","4410"
"guntrue_609","4410"
"guntrue_4998","4408"
"guntrue_1284","4402"
"guntrue_481","4402"
"guntrue_292","4400"
"guntrue_3920","4400"
"guntrue_584","4400"
"guntrue_710","4400"
"guntrue_747","4400"
"guntrue_397","4392"
"guntrue_925","4392"
"guntrue_3900","4389"
"guntrue_5720","4389"
"guntrue_499","4380"
"guntrue_968","4380"
"guntrue_651","4368"
"guntrue_9840","4366"
"guntrue_411","4356"
"guntrue_447","4356"
"guntrue_915","4356"
"guntrue_1098","4355"
"guntrue_5472","4352"
"guntrue_730","4352"
"guntrue_5460","4347"
"guntrue_142","4345"
"guntrue_277","4332"
"guntrue_554","4332"
"guntrue_290","4331"
"guntrue_409","4331"
"guntrue_7260","4331"
"guntrue_1340","4320"
"guntrue_1140","4312"
"guntrue_285","4312"
"guntrue_323","4312"
"guntrue_3690","4312"
"guntrue_485","4312"
"guntrue_646","4312"
"guntrue_970","4312"
"guntrue_558","4307"
"guntrue_1446","4300"
"guntrue_723","4300"
"guntrue_403","4290"
"guntrue_1464","4288"
"guntrue_453","4288"
"guntrue_5310","4288"
"guntrue_1068","4284"
"guntrue_267","4284"
"guntrue_1194","4278"
"guntrue_145","4278"
"guntrue_489","4278"
"guntrue_597","4278"
"guntrue_9477","4278"
"guntrue_1112","4275"
"guntrue_722","4275"
"guntrue_7452","4266"
"guntrue_242","4260"
"guntrue_2860","4257"
"guntrue_3612","4257"
"guntrue_1196","4256"
"guntrue_2976","4248"
"guntrue_3400","4248"
"guntrue_3410","4248"
"guntrue_491","4248"
"guntrue_952","4248"
"guntrue_8514","4242"
"guntrue_2988","4234"
"guntrue_3540","4225"
"guntrue_2068","4224"
"guntrue_4350","4224"
"guntrue_1432","4221"
"guntrue_361","4218"
"guntrue_509","4218"
"guntrue_7050","4218"
"guntrue_7650","4218"
"guntrue_107","4216"
"guntrue_214","4216"
"guntrue_254","4216"
"guntrue_508","4216"
"guntrue_209","4212"
"guntrue_418","4212"
"guntrue_487","4212"
"guntrue_1236","4209"
"guntrue_1815","4200"
"guntrue_316","4200"
"guntrue_3630","4200"
"guntrue_439","4200"
"guntrue_632","4200"
"guntrue_484","4189"
"guntrue_5100","4187"
"guntrue_563","4187"
"guntrue_580","4187"
"guntrue_7020","4187"
"guntrue_1830","4183"
"guntrue_1470","4182"
"guntrue_1960","4182"
"guntrue_735","4182"
"guntrue_861","4182"
"guntrue_980","4182"
"guntrue_319","4180"
"guntrue_477","4180"
"guntrue_638","4180"
"guntrue_445","4176"
"guntrue_2622","4160"
"guntrue_79","4160"
"guntrue_1155","4158"
"guntrue_1308","4158"
"guntrue_327","4158"
"guntrue_654","4158"
"guntrue_764","4158"
"guntrue_1204","4154"
"guntrue_217","4148"
"guntrue_1107","4144"
"guntrue_2002","4134"
"guntrue_284","4134"
"guntrue_568","4134"
"guntrue_602","4131"
"guntrue_1116","4130"
"guntrue_3420","4130"
"guntrue_515","4130"
"guntrue_534","4130"
"guntrue_556","4125"
"guntrue_134","4118"
"guntrue_67","4118"
"guntrue_1083","4104"
"guntrue_1254","4104"
"guntrue_627","4104"
"guntrue_762","4104"
"guntrue_1928","4100"
"guntrue_227","4100"
"guntrue_454","4100"
"guntrue_964","4100"
"guntrue_615","4096"
"guntrue_223","4095"
"guntrue_446","4095"
"guntrue_874","4095"
"guntrue_8976","4095"
"guntrue_9288","4094"
"guntrue_848","4092"
"guntrue_8320","4088"
"guntrue_1480","4087"
"guntrue_740","4087"
"guntrue_7632","4087"
"guntrue_639","4081"
"guntrue_2350","4080"
"guntrue_3652","4080"
"guntrue_935","4080"
"guntrue_808","4071"
"guntrue_269","4070"
"guntrue_538","4070"
"guntrue_482","4050"
"guntrue_8800","4042"
"guntrue_2838","4032"
"guntrue_7304","4030"
"guntrue_748","4030"
"guntrue_9990","4030"
"guntrue_1146","4020"
"guntrue_2392","4020"
"guntrue_573","4020"
"guntrue_7560","4020"
"guntrue_4884","4018"
"guntrue_1722","4002"
"guntrue_231","3996"
"guntrue_475","3990"
"guntrue_5160","3975"
"guntrue_1026","3968"
"guntrue_146","3968"
"guntrue_5088","3965"
"guntrue_103","3960"
"guntrue_1206","3960"
"guntrue_1368","3960"
"guntrue_206","3960"
"guntrue_3480","3960"
"guntrue_421","3960"
"guntrue_457","3953"
"guntrue_1710","3944"
"guntrue_5130","3944"
"guntrue_265","3942"
"guntrue_530","3942"
"guntrue_6300","3942"
"guntrue_9450","3942"
"guntrue_1275","3936"
"guntrue_1700","3936"
"guntrue_2460","3933"
"guntrue_469","3933"
"guntrue_496","3933"
"guntrue_311","3922"
"guntrue_622","3922"
"guntrue_7854","3922"
"guntrue_2790","3920"
"guntrue_8364","3920"
"guntrue_1062","3913"
"guntrue_379","3906"
"guntrue_706","3905"
"guntrue_1272","3904"
"guntrue_441","3904"
"guntrue_732","3904"
"guntrue_1005","3900"
"guntrue_1826","3900"
"guntrue_2010","3900"
"guntrue_6660","3900"
"guntrue_7290","3900"
"guntrue_1122","3894"
"guntrue_213","3894"
"guntrue_219","3894"
"guntrue_561","3894"
"guntrue_1744","3888"
"guntrue_8100","3888"
"guntrue_259","3886"
"guntrue_518","3886"
"guntrue_5940","3886"
"guntrue_8910","3886"
"guntrue_2772","3876"
"guntrue_4050","3876"
"guntrue_3870","3869"
"guntrue_4230","3869"
"guntrue_154","3864"
"guntrue_415","3864"
"guntrue_467","3864"
"guntrue_7500","3864"
"guntrue_7980","3864"
"guntrue_9108","3864"
"guntrue_1035","3850"
"guntrue_4488","3848"
"guntrue_423","3843"
"guntrue_141","3840"
"guntrue_2486","3840"
"guntrue_101","3835"
"guntrue_404","3835"
"guntrue_798","3834"
"guntrue_2530","3828"
"guntrue_1184","3825"
"guntrue_245","3825"
"guntrue_490","3825"
"guntrue_407","3819"
"guntrue_776","3819"
"guntrue_9152","3816"
"guntrue_507","3808"
"guntrue_1568","3800"
"guntrue_1573","3800"
"guntrue_307","3796"
"guntrue_614","3796"
"guntrue_784","3796"
"guntrue_1716","3784"
"guntrue_377","3782"
"guntrue_1860","3780"
"guntrue_427","3780"
"guntrue_5250","3780"
"guntrue_670","3780"
"guntrue_716","3780"
"guntrue_413","3776"
"guntrue_425","3772"
"guntrue_850","3772"
"guntrue_1936","3770"
"guntrue_549","3770"
"guntrue_305","3762"
"guntrue_4972","3760"
"guntrue_81","3752"
"guntrue_355","3750"
"guntrue_4136","3744"
"guntrue_4290","3744"
"guntrue_8192","3744"
"guntrue_1110","3721"
"guntrue_555","3721"
"guntrue_211","3720"
"guntrue_2280","3720"
"guntrue_422","3720"
"guntrue_6720","3720"
"guntrue_8160","3720"
"guntrue_333","3717"
"guntrue_7520","3717"
"guntrue_365","3712"
"guntrue_9130","3712"
"guntrue_525","3710"
"guntrue_2288","3700"
"guntrue_417","3696"
"guntrue_760","3696"
"guntrue_257","3692"
"guntrue_514","3692"
"guntrue_6204","3685"
"guntrue_1740","3672"
"guntrue_202","3672"
"guntrue_215","3672"
"guntrue_303","3672"
"guntrue_399","3672"
"guntrue_462","3672"
"guntrue_606","3672"
"guntrue_121","3660"
"guntrue_856","3658"
"guntrue_4576","3657"
"guntrue_7800","3657"
"guntrue_4257","3655"
"guntrue_5625","3650"
"guntrue_1074","3648"
"guntrue_1210","3648"
"guntrue_1316","3648"
"guntrue_2632","3648"
"guntrue_537","3648"
"guntrue_99","3648"
"guntrue_2464","3640"
"guntrue_5200","3640"
"guntrue_858","3636"
"guntrue_161","3630"
"guntrue_9900","3630"
"guntrue_268","3626"
"guntrue_536","3626"
"guntrue_9120","3621"
"guntrue_2124","3619"
"guntrue_451","3618"
"guntrue_872","3618"
"guntrue_996","3608"
"guntrue_434","3604"
"guntrue_363","3600"
"guntrue_954","3599"
"guntrue_133","3596"
"guntrue_1764","3596"
"guntrue_2352","3596"
"guntrue_4704","3596"
"guntrue_194","3591"
"guntrue_388","3591"
"guntrue_7038","3591"
"guntrue_775","3591"
"guntrue_9600","3591"
"guntrue_97","3591"
"guntrue_125","3584"
"guntrue_1250","3584"
"guntrue_248","3575"
